benign_subtype,class_id,dataset_group,feature_alias_token_count,feature_alias_tokens,feature_backtick_count,feature_base64_candidate_count,feature_benign_admin_token_count,feature_benign_admin_tokens,feature_concat_operator_count,feature_digit_count,feature_digit_ratio,feature_entropy,feature_has_base64_indicator,feature_high_risk_token_count,feature_high_risk_tokens,feature_ip_like_count,feature_length,feature_line_count,feature_lolbin_token_count,feature_lolbin_tokens,feature_longest_base64_candidate,feature_quote_count,feature_special_char_count,feature_special_char_ratio,feature_split_indicator_pattern_count,feature_suspicious_token_count,feature_suspicious_tokens,feature_token_count,feature_uppercase_count,feature_uppercase_ratio,feature_url_count,feature_whitespace_ratio,hybrid_prediction,id,label,lexical_prediction,lexical_reasons,lexical_score,lexical_threshold,mitre_attack_id,obfuscation_type,safety_class,scenario,source_family,tactic,technique,truth,wazuh_alert_count,wazuh_prediction,wazuh_rule_descriptions,wazuh_rule_ids
hard_benign,0,hard_benign,0,,0,0,0,,0,6,0.023904,5.053378,False,0,,0,251,1,0,,0,8,41,0.163347,0,0,,25,20,0.079681,0,0.10757,0,BEN-120,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,hard_admin_text_with_password_word_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,10,0.046512,5.25196,False,0,,0,215,1,0,,0,8,46,0.213953,0,0,,22,20,0.093023,1,0.07907,0,BEN-121,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio;+1:url_indicator,5,6,N/A,none,benign_safe_execution,hard_localhost_url_string_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,18,0.080357,5.621162,False,1,frombase64string,0,224,1,0,,0,8,51,0.227679,0,1,frombase64string,18,37,0.165179,0,0.071429,1,BEN-122,benign,1,+3:suspicious_token;+2:high_risk_token;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,9,6,N/A,none,benign_safe_execution,hard_base64_inventory_note_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,2,6,0.02521,5.341584,False,0,,0,238,1,0,,0,10,51,0.214286,0,0,,19,54,0.226891,0,0.10084,0,BEN-123,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,hard_mixed_case_variable_names_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,1,0,2,get-process;select-object,0,7,0.038251,5.292318,False,0,,0,183,2,0,,0,6,36,0.196721,0,0,,17,25,0.136612,0,0.10929,0,BEN-124,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,hard_backtick_line_continuation_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,10,0.048077,5.249143,False,0,,0,208,1,0,,0,8,49,0.235577,0,0,,24,20,0.096154,0,0.081731,0,BEN-125,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,hard_many_punctuation_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,9,0.03629,5.046605,False,0,,0,248,1,0,,0,10,44,0.177419,0,0,,25,22,0.08871,0,0.116935,0,BEN-126,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,hard_long_admin_string_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,14,0.051471,5.279068,False,0,,0,272,1,0,,0,10,56,0.205882,0,0,,32,30,0.110294,0,0.080882,0,BEN-127,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,hard_special_chars_config_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,1,0,,0,16,0.050794,5.547816,True,1,frombase64string,0,315,1,0,,64,10,55,0.174603,0,1,frombase64string,23,76,0.24127,0,0.066667,1,BEN-128,benign,1,+3:suspicious_token;+2:high_risk_token;+2:base64_candidate;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+2:combined_obfuscation_evidence,12,6,N/A,none,benign_safe_execution,hard_benign_base64_decode_config_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,6,7,0.026217,5.149075,False,0,,0,267,1,0,,0,20,64,0.2397,0,0,,27,34,0.127341,0,0.127341,1,BEN-129,benign,1,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio;+2:string_concatenation,6,6,N/A,none,benign_safe_execution,hard_concat_report_name_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,8,0.031008,5.144832,False,0,,0,258,1,0,,0,10,52,0.20155,0,0,,27,22,0.085271,1,0.085271,0,BEN-130,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio;+1:url_indicator,5,6,N/A,none,benign_safe_execution,hard_internal_url_output_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,1,select-object,0,9,0.031915,5.198708,False,0,,0,282,1,0,,0,20,63,0.223404,0,0,,28,25,0.088652,0,0.095745,0,BEN-131,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,hard_json_processing_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,2,0,1,select-object,0,9,0.034221,5.149183,False,0,,0,263,1,0,,0,10,49,0.186312,0,0,,28,25,0.095057,0,0.102662,0,BEN-132,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+2:backtick_obfuscation,5,6,N/A,none,benign_safe_execution,hard_csv_processing_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,9,0.033457,5.315281,False,0,,0,269,1,0,,0,12,63,0.234201,0,0,,28,20,0.074349,0,0.081784,0,BEN-133,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,hard_xml_processing_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,2,get-ciminstance;select-object,0,10,0.03663,5.23373,False,0,,0,273,1,0,,0,10,47,0.172161,0,0,,27,34,0.124542,0,0.10989,0,BEN-134,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,hard_wmi_inventory_filter_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,2,get-winevent;select-object,0,12,0.043796,5.317053,False,0,,0,274,1,0,,0,10,48,0.175182,0,0,,27,36,0.131387,0,0.09854,0,BEN-135,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,hard_eventlog_query_filter_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,1,select-object,0,8,0.026756,5.186069,False,0,,0,299,1,0,,0,10,45,0.150502,0,0,,28,38,0.12709,0,0.103679,0,BEN-136,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,hard_firewall_read_filter_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,2,15,0.051546,5.368244,False,0,,0,291,1,0,,0,12,63,0.216495,0,0,,34,29,0.099656,0,0.099656,0,BEN-137,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,hard_regex_log_scan_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,1,select-object,0,9,0.026471,5.390968,False,0,,0,340,1,0,,0,14,71,0.208824,0,0,,32,44,0.129412,0,0.091176,0,BEN-138,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,hard_hash_multiple_strings_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,9,0.035714,5.285431,False,0,,0,252,1,0,,0,10,53,0.210317,0,0,,26,24,0.095238,1,0.087302,0,BEN-139,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio;+1:url_indicator,5,6,N/A,none,benign_safe_execution,hard_uri_object_create_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,3,7,0.028807,5.224162,False,0,,0,243,1,0,,0,16,57,0.234568,0,0,,23,26,0.106996,0,0.115226,1,BEN-140,benign,1,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio;+2:string_concatenation,6,6,N/A,none,benign_safe_execution,hard_encoded_file_path_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,1,select-object,0,7,0.020528,5.089046,False,0,,0,341,1,0,,0,10,47,0.13783,0,0,,29,39,0.11437,0,0.093842,0,BEN-141,benign,0,+1:medium_entropy;+1:high_entropy,2,6,N/A,none,benign_safe_execution,hard_defender_read_wording_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,1,select-object,0,8,0.025974,5.30038,False,1,currentversion\run,0,308,1,0,,0,10,49,0.159091,0,1,currentversion\run,26,45,0.146104,0,0.087662,1,BEN-142,benign,1,+3:suspicious_token;+2:high_risk_token;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,8,6,N/A,none,benign_safe_execution,hard_run_key_read_only_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,1,select-object,0,8,0.026403,5.193965,False,0,,0,303,1,0,,0,10,48,0.158416,0,0,,28,38,0.125413,0,0.10231,0,BEN-143,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,hard_scheduled_task_read_filter_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,7,0.02381,5.281469,False,0,,0,294,1,0,,0,10,53,0.180272,0,0,,25,28,0.095238,0,0.07483,0,BEN-144,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,hard_environment_expansion_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,7,0.024221,5.044877,False,0,,0,289,1,0,,0,10,45,0.155709,0,0,,30,22,0.076125,0,0.110727,0,BEN-145,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,hard_admin_text_with_password_word_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,11,0.043478,5.232336,False,0,,0,253,1,0,,0,10,50,0.197628,0,0,,27,22,0.086957,1,0.086957,0,BEN-146,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:url_indicator,4,6,N/A,none,benign_safe_execution,hard_localhost_url_string_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,19,0.072519,5.54424,False,1,frombase64string,0,262,1,0,,0,10,55,0.209924,0,1,frombase64string,23,39,0.148855,0,0.080153,1,BEN-147,benign,1,+3:suspicious_token;+2:high_risk_token;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,9,6,N/A,none,benign_safe_execution,hard_base64_inventory_note_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,2,7,0.025362,5.317176,False,0,,0,276,1,0,,0,12,55,0.199275,0,0,,24,56,0.202899,0,0.105072,0,BEN-148,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,hard_mixed_case_variable_names_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,1,0,2,get-process;select-object,0,8,0.036199,5.250179,False,0,,0,221,2,0,,0,8,40,0.180995,0,0,,22,27,0.122172,0,0.113122,0,BEN-149,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,hard_backtick_line_continuation_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,11,0.044715,5.223441,False,0,,0,246,1,0,,0,10,53,0.215447,0,0,,29,22,0.089431,0,0.089431,0,BEN-150,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,hard_many_punctuation_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
,1,clear_indicator,0,,0,1,0,,0,8,0.024169,5.22647,True,1,encodedcommand,0,331,1,0,,64,10,43,0.129909,0,4,-encodedcommand;-nop;-noprofile;encodedcommand,25,73,0.220544,0,0.081571,1,SIM-001,simulated_malicious,1,+3:suspicious_token;+1:multiple_suspicious_tokens;+2:high_risk_token;+2:base64_candidate;+1:medium_entropy;+1:high_entropy;+2:combined_obfuscation_evidence,12,6,T1059.001,none,simulated_malicious_non_executable,encoded_command_clear,Safe simulated offensive-tradecraft indicator,Execution,Command and Scripting Interpreter: PowerShell encoded command indicator,1,0,0,,
,1,clear_indicator,1,iex,0,0,0,,0,5,0.019608,4.932504,False,1,invoke-expression,0,255,1,0,,0,12,43,0.168627,0,2,iex;invoke-expression,24,26,0.101961,0,0.101961,1,SIM-002,simulated_malicious,1,+3:suspicious_token;+2:high_risk_token;+1:medium_entropy;+1:medium_special_char_ratio;+1:powershell_alias,8,6,T1059.001,none,simulated_malicious_non_executable,iex_clear,Safe simulated offensive-tradecraft indicator,Execution,PowerShell expression-execution indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,5,0.015974,5.123979,False,2,downloadstring,0,313,1,0,,0,12,56,0.178914,0,3,downloadstring;webclient,28,29,0.092652,1,0.079872,1,SIM-003,simulated_malicious,1,+3:suspicious_token;+1:multiple_suspicious_tokens;+2:high_risk_token;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:url_indicator,10,6,T1105,none,simulated_malicious_non_executable,downloadstring_clear,Safe simulated offensive-tradecraft indicator,Command and Control,Ingress Tool Transfer web-client indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,5,0.014493,5.159333,False,0,,0,345,1,0,,0,10,56,0.162319,0,1,invoke-webrequest,30,33,0.095652,1,0.081159,1,SIM-004,simulated_malicious,1,+3:suspicious_token;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:url_indicator,7,6,T1105,none,simulated_malicious_non_executable,invoke_webrequest_clear,Safe simulated offensive-tradecraft indicator,Command and Control,PowerShell web request indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,5,0.017065,5.074468,False,1,amsiinitfailed,0,293,1,0,,0,12,50,0.170648,0,5,amsi;amsiinitfailed;amsiutils,25,33,0.112628,0,0.085324,1,SIM-005,simulated_malicious,1,+3:suspicious_token;+1:multiple_suspicious_tokens;+2:high_risk_token;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,9,6,T1562.001,none,simulated_malicious_non_executable,amsi_clear,Safe simulated offensive-tradecraft indicator,Defense Evasion,AMSI-related keyword indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,5,0.018182,4.918423,False,0,,0,275,1,0,,0,10,43,0.156364,0,0,,24,28,0.101818,0,0.094545,0,SIM-006,simulated_malicious,0,+1:medium_entropy;+1:medium_special_char_ratio,2,6,T1562.001,none,simulated_malicious_non_executable,defender_setting_clear,Safe simulated offensive-tradecraft indicator,Defense Evasion,Security tool configuration change indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,6,0.015625,5.163262,False,1,currentversion\run,0,384,1,0,,0,12,59,0.153646,0,4,-nop;-noprofile;currentversion\run;new-itemproperty,32,47,0.122396,0,0.083333,1,SIM-007,simulated_malicious,1,+3:suspicious_token;+1:multiple_suspicious_tokens;+2:high_risk_token;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,9,6,T1060,none,simulated_malicious_non_executable,run_key_clear,Safe simulated offensive-tradecraft indicator,Persistence,Registry Run key persistence indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,6,0.016173,5.124564,False,1,register-scheduledtask,0,371,1,0,,0,12,54,0.145553,0,3,-nop;-noprofile;register-scheduledtask,32,41,0.110512,0,0.088949,1,SIM-008,simulated_malicious,1,+3:suspicious_token;+1:multiple_suspicious_tokens;+2:high_risk_token;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,9,6,T1053.005,none,simulated_malicious_non_executable,scheduled_task_clear,Safe simulated offensive-tradecraft indicator,Persistence,Scheduled task persistence indicator,1,0,0,,
,1,clear_indicator,0,,0,0,1,get-process,0,7,0.024055,5.030087,False,0,,0,291,1,0,,0,10,48,0.164948,0,1,invoke-command,26,35,0.120275,0,0.103093,1,SIM-009,simulated_malicious,1,+3:suspicious_token;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,6,6,T1021.006,none,simulated_malicious_non_executable,remote_command_clear,Safe simulated offensive-tradecraft indicator,Lateral Movement,Remote Services: WinRM indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,7,0.026515,4.957955,False,0,,0,264,1,0,,0,10,44,0.166667,0,1,enter-pssession,24,33,0.125,0,0.098485,0,SIM-010,simulated_malicious,0,+3:suspicious_token;+1:medium_entropy;+1:medium_special_char_ratio,5,6,T1021.006,none,simulated_malicious_non_executable,enter_pssession_clear,Safe simulated offensive-tradecraft indicator,Lateral Movement,PowerShell remoting session indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,5,0.018939,5.038472,False,0,,0,264,1,0,,0,10,44,0.166667,0,1,resolve-dnsname,25,29,0.109848,0,0.102273,1,SIM-011,simulated_malicious,1,+3:suspicious_token;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,6,6,T1071.004,none,simulated_malicious_non_executable,dns_txt_clear,Safe simulated offensive-tradecraft indicator,Command and Control,DNS TXT query indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,5,0.015106,5.048446,False,0,,0,331,1,2,certutil,0,10,56,0.169184,0,2,certutil,30,27,0.081571,1,0.087613,1,SIM-012,simulated_malicious,1,+3:suspicious_token;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+2:lolbin_indicator;+1:url_indicator,9,6,T1105,none,simulated_malicious_non_executable,certutil_string_clear,Safe simulated offensive-tradecraft indicator,Command and Control,LOLBIN transfer indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,5,0.018182,5.029648,False,2,mshta,0,275,1,2,mshta,0,10,48,0.174545,0,2,mshta,25,22,0.08,1,0.090909,1,SIM-013,simulated_malicious,1,+3:suspicious_token;+2:high_risk_token;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+2:lolbin_indicator;+1:url_indicator,11,6,T1218.005,none,simulated_malicious_non_executable,mshta_string_clear,Safe simulated offensive-tradecraft indicator,Defense Evasion,Mshta proxy execution indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,9,0.030201,5.120813,False,2,regsvr32,0,298,1,2,regsvr32,0,10,54,0.181208,0,2,regsvr32,30,22,0.073826,1,0.097315,1,SIM-014,simulated_malicious,1,+3:suspicious_token;+2:high_risk_token;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+2:lolbin_indicator;+1:url_indicator,11,6,T1218.010,none,simulated_malicious_non_executable,regsvr32_string_clear,Safe simulated offensive-tradecraft indicator,Defense Evasion,Regsvr32 proxy execution indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,9,0.032143,5.142887,False,2,rundll32,0,280,1,2,rundll32,0,12,49,0.175,0,2,rundll32,25,28,0.1,0,0.089286,1,SIM-015,simulated_malicious,1,+3:suspicious_token;+2:high_risk_token;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+2:lolbin_indicator,10,6,T1218.011,none,simulated_malicious_non_executable,rundll32_string_clear,Safe simulated offensive-tradecraft indicator,Defense Evasion,Rundll32 proxy execution indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,5,0.014706,5.052275,False,0,,0,340,1,0,,0,10,55,0.161765,0,1,start-bitstransfer,29,32,0.094118,1,0.082353,1,SIM-016,simulated_malicious,1,+3:suspicious_token;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:url_indicator,7,6,T1197,none,simulated_malicious_non_executable,bits_string_clear,Safe simulated offensive-tradecraft indicator,Defense Evasion,BITS transfer indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,6,0.017804,5.107241,False,0,,0,337,1,0,,0,10,50,0.148368,0,4,-nop;-noprofile;-windowstyle hidden;executionpolicy bypass,30,36,0.106825,0,0.091988,1,SIM-017,simulated_malicious,1,+3:suspicious_token;+1:multiple_suspicious_tokens;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,7,6,T1059.001,none,simulated_malicious_non_executable,hidden_window_clear,Safe simulated offensive-tradecraft indicator,Execution,Hidden PowerShell invocation indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,8,0.025806,5.073381,False,0,,0,310,1,0,,0,10,50,0.16129,0,0,,27,24,0.077419,0,0.083871,0,SIM-018,simulated_malicious,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,T1552.001,none,simulated_malicious_non_executable,fake_credential_string_clear,Safe simulated offensive-tradecraft indicator,Credential Access,Credential-like text indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,8,0.025397,5.101773,False,0,,0,315,1,0,,0,10,49,0.155556,0,0,,30,28,0.088889,0,0.101587,0,SIM-019,simulated_malicious,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,T1071.001,none,simulated_malicious_non_executable,cobaltstrike_string_clear,Safe simulated offensive-tradecraft indicator,Command and Control,C2 HTTP beacon-like text indicator,1,0,0,,
,1,clear_indicator,0,,0,1,0,,0,9,0.026012,5.182894,True,0,,0,346,1,0,,64,10,45,0.130058,0,1,-nop,32,71,0.205202,0,0.098266,1,SIM-020,simulated_malicious,1,+3:suspicious_token;+2:base64_candidate;+1:medium_entropy;+1:high_entropy;+2:combined_obfuscation_evidence,9,6,T1059.001,none,simulated_malicious_non_executable,empire_string_clear,Safe simulated offensive-tradecraft indicator,Execution,Empire-style PowerShell launcher text indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,10,0.032787,5.084095,False,0,,0,305,1,0,,0,10,51,0.167213,0,0,,31,24,0.078689,0,0.098361,0,SIM-021,simulated_malicious,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,T1071.001,none,simulated_malicious_non_executable,sliver_string_clear,Safe simulated offensive-tradecraft indicator,Command and Control,Sliver-like C2 metadata string indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,7,0.02349,4.972505,False,0,,0,298,1,0,,0,10,44,0.147651,0,0,,31,24,0.080537,0,0.104027,0,SIM-022,simulated_malicious,0,+1:medium_entropy;+1:medium_special_char_ratio,2,6,T1059.001,none,simulated_malicious_non_executable,mythic_string_clear,Safe simulated offensive-tradecraft indicator,Execution,Mythic/Apollo-style task text indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,8,0.026936,5.047442,False,0,,0,297,1,0,,0,10,50,0.16835,0,0,,31,23,0.077441,1,0.094276,0,SIM-023,simulated_malicious,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:url_indicator,4,6,T1071.001,none,simulated_malicious_non_executable,merlin_string_clear,Safe simulated offensive-tradecraft indicator,Command and Control,Merlin-like check-in text indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,11,0.035599,5.07036,False,0,,0,309,1,0,,0,10,49,0.158576,0,0,,33,24,0.07767,1,0.100324,0,SIM-024,simulated_malicious,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:url_indicator,4,6,T1071.001,none,simulated_malicious_non_executable,poshc2_string_clear,Safe simulated offensive-tradecraft indicator,Command and Control,PoshC2-like beacon metadata indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,5,0.015924,5.022438,False,0,,0,314,1,0,,0,10,47,0.149682,0,0,,32,29,0.092357,0,0.105096,0,SIM-025,simulated_malicious,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,T1071.001,none,simulated_malicious_non_executable,covenant_string_clear,Safe simulated offensive-tradecraft indicator,Command and Control,Covenant Grunt-like metadata indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,5,0.016892,5.021983,False,0,,0,296,1,0,,0,12,45,0.152027,0,0,,29,29,0.097973,0,0.097973,0,SIM-026,simulated_malicious,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,T1059.001,none,simulated_malicious_non_executable,caldera_string_clear,Safe simulated offensive-tradecraft indicator,Execution,CALDERA ability text indicator,1,0,0,,
,1,clear_indicator,0,,0,0,0,,0,5,0.017361,5.031919,False,0,,0,288,1,0,,0,10,42,0.145833,0,0,,27,29,0.100694,0,0.100694,0,SIM-027,simulated_malicious,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,T1059.001,none,simulated_malicious_non_executable,powersploit_string_clear,Safe simulated offensive-tradecraft indicator,Execution,PowerSploit-like function name indicator,1,0,0,,
